 WAVE HEIGHT COMPUTATIONS FOR FLOOD INSURANCE STUDIES (WHAFIS VERSION 4.0G, 08_2007)
 Executed on: Thu Feb 20 14:57:36 2020
 Input file:  C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Harpswell\3_whafis\whafis4\CM-127.dat                                            
 Output file: C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Harpswell\3_whafis\whafis4\CM-127.out                                            



                                                              header                                                                
                                                     THIS IS A 100-YEAR CASE


                                       THE FOLLOWING NON-DEFAULT WIND SPEEDS ARE BEING USED
                                            WINDIF  56.14  WINDOF  56.14  WINDVH  60.00

                                                             PART1 INPUT

          IE      0.000    -30.484      1.000      1.000      8.865      9.395      9.737     56.140      0.000      0.000
          OF      2.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF      4.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF      6.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF      8.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF     10.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF     12.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF     14.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF     16.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF     18.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF     20.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF     22.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.000      0.000
          OF     24.000    -30.484      0.000      8.865      0.000      0.000      0.000      0.000      0.002      0.000
          OF     26.000    -30.478      0.000      8.865      0.000      0.000      0.000      0.000      0.008      0.000
          OF     28.000    -30.452      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     30.000    -30.427      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     32.000    -30.402      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     34.000    -30.377      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     36.000    -30.352      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     38.000    -30.327      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     40.000    -30.302      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     42.000    -30.277      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     44.000    -30.252      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     46.000    -30.227      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     48.000    -30.202      0.000      8.865      0.000      0.000      0.000      0.000      0.013      0.000
          OF     50.000    -30.177      0.000      8.865      0.000      0.000      0.000      0.000      0.014      0.000
          OF     52.000    -30.148      0.000      8.865      0.000      0.000      0.000      0.000      0.014      0.000
          OF     54.000    -30.119      0.000      8.865      0.000      0.000      0.000      0.000      0.015      0.000
          OF     56.000    -30.089      0.000      8.865      0.000      0.000      0.000      0.000      0.015      0.000
          OF     58.000    -30.059      0.000      8.865      0.000      0.000      0.000      0.000      0.015      0.000
