 WAVE HEIGHT COMPUTATIONS FOR FLOOD INSURANCE STUDIES (WHAFIS VERSION 4.0G, 08_2007)
 Executed on: Thu Apr  2 11:05:19 2020
 Input file:  C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Kennebunkport\3_whafis\whafis4\YK-107.dat                                        
 Output file: C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Kennebunkport\3_whafis\whafis4\YK-107.out                                        



                                                              header                                                                
                                                     THIS IS A 100-YEAR CASE


                                       THE FOLLOWING NON-DEFAULT WIND SPEEDS ARE BEING USED
                                            WINDIF  56.14  WINDOF  56.14  WINDVH  60.00

                                                             PART1 INPUT

          IE      0.000    -13.335      1.000      1.000      9.360      9.182     13.209     56.140      0.007      0.000
          OF      3.000    -13.315      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF      4.000    -13.309      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF      9.000    -13.276      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     10.000    -13.270      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     15.000    -13.237      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     16.000    -13.231      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     21.000    -13.198      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     22.000    -13.192      0.000      9.360      0.000      0.000      0.000      0.000      0.006      0.000
          OF     27.000    -13.160      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     28.000    -13.153      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     33.000    -13.121      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     34.000    -13.114      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     39.000    -13.082      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     40.000    -13.075      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     45.000    -13.043      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     46.000    -13.036      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     51.000    -13.004      0.000      9.360      0.000      0.000      0.000      0.000      0.007      0.000
          OF     52.000    -12.997      0.000      9.360      0.000      0.000      0.000      0.000      0.009      0.000
          OF     57.000    -12.951      0.000      9.360      0.000      0.000      0.000      0.000      0.010      0.000
          OF     58.000    -12.937      0.000      9.361      0.000      0.000      0.000      0.000      0.014      0.000
          OF     63.000    -12.865      0.000      9.361      0.000      0.000      0.000      0.000      0.014      0.000
          OF     64.000    -12.851      0.000      9.361      0.000      0.000      0.000      0.000      0.014      0.000
          OF     69.000    -12.780      0.000      9.361      0.000      0.000      0.000      0.000      0.014      0.000
          OF     70.000    -12.766      0.000      9.361      0.000      0.000      0.000      0.000      0.011      0.000
          OF     76.000    -12.701      0.000      9.361      0.000      0.000      0.000      0.000      0.011      0.000
          OF     79.000    -12.670      0.000      9.361      0.000      0.000      0.000      0.000      0.010      0.000
          OF     84.000    -12.617      0.000      9.360      0.000      0.000      0.000      0.000      0.013      0.000
          OF     85.000    -12.590      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF     90.000    -12.452      0.000      9.360      0.000      0.000      0.000      0.000      0.028      0.000
          OF     91.000    -12.424      0.000      9.360      0.000      0.000      0.000      0.000      0.028      0.000
          OF     96.000    -12.286      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF     97.000    -12.259      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF    102.000    -12.121      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF    103.000    -12.094      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF    108.000    -11.956      0.000      9.360      0.000      0.000      0.000      0.000      0.028      0.000
          OF    109.000    -11.928      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF    114.000    -11.791      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF    115.000    -11.763      0.000      9.360      0.000      0.000      0.000      0.000      0.028      0.000
          OF    120.000    -11.625      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF    121.000    -11.598      0.000      9.360      0.000      0.000      0.000      0.000      0.027      0.000
          OF    126.000    -11.460      0.000      9.359      0.000      0.000      0.000      0.000      0.028      0.000
          OF    127.000    -11.432      0.000      9.359      0.000      0.000      0.000      0.000      0.027      0.000
          OF    132.000    -11.295      0.000      9.359      0.000      0.000      0.000      0.000      0.027      0.000
          OF    133.000    -11.267      0.000      9.359      0.000      0.000      0.000      0.000      0.028      0.000
          OF    139.000    -11.102      0.000      9.359      0.000      0.000      0.000      0.000      0.027      0.000
          OF    144.000    -10.964      0.000      9.359      0.000      0.000      0.000      0.000      0.028      0.000
          OF    145.000    -10.936      0.000      9.359      0.000      0.000      0.000      0.000      0.028      0.000
          OF    156.000    -10.633      0.000      9.359      0.000      0.000      0.000      0.000      0.027      0.000
          OF    157.000    -10.606      0.000      9.359      0.000      0.000      0.000      0.000      0.027      0.000
          OF    168.000    -10.303      0.000      9.359      0.000      0.000      0.000      0.000      0.028      0.000
