X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
 -70.7130814721,   43.0786414603, -39.8804, -213.00,-41.3674835319439,3.28874568442317,9.02635739512155,6.26745583704155,133.263080643403,135
 -70.7130835956,   43.0786437187, -39.7248, -212.00,-41.1877282180139,3.28818444553008,9.02636402014139,6.26736407413342,133.263080643403,135
 -70.7130857230,   43.0786459771, -39.5692, -211.00,-41.0079050243891,3.28762246932518,9.02637066623192,6.26726835317351,133.263080643403,135
 -70.7130878465,   43.0786482355, -39.4137, -210.00,-40.8281497109083,3.2870612304326,9.02637729125178,6.26717659025889,133.263080643403,135
 -70.7130899739,   43.0786504939, -39.2581, -209.00,-40.6483265175309,3.28649925423038,9.02638393734224,6.26708086931339,133.263080643403,135
 -70.7130920974,   43.0786527523, -39.1026, -208.00,-40.4685712036009,3.28593801533729,9.02639056236208,6.26698910640526,133.263080643403,135
 -70.7130942247,   43.0786550107, -38.9470, -207.00,-40.2887497509557,3.28537605803859,9.02639720791235,6.26689348692884,133.263080643403,135
 -70.7130963483,   43.0786572691, -38.7915, -206.00,-40.1089926964954,3.2848148002398,9.02640383347247,6.26680162253073,133.263080643403,135
 -70.7130984756,   43.0786595275, -38.6359, -205.00,-39.9291712434009,3.2842528429406,9.02641047902272,6.2667060030608,133.263080643403,135
 -70.7131005992,   43.0786617859, -38.4804, -204.00,-39.7494141889406,3.28369158514181,9.02641710458285,6.26661413866268,133.263080643403,135
 -70.7131027228,   43.0786640443, -38.3248, -203.00,-39.5696571349295,3.28313032734353,9.02642373014298,6.26652227425807,133.263080643403,135
 -70.7131048501,   43.0786663027, -38.1692, -202.00,-39.3898356820824,3.28256837004701,9.02643037569316,6.26642665480257,133.263080643403,135
 -70.7131069737,   43.0786685611, -38.0078, -201.00,-39.210078627622,3.28200711224822,9.02643700125328,6.26633479040445,133.263080643403,135
 -70.7131091010,   43.0786708195, -37.8289, -200.00,-39.0302571749768,3.28144515494952,9.02644364680355,6.26623917092803,133.263080643403,135
 -70.7131112246,   43.0786730779, -37.6499, -199.00,-38.8505001205165,3.28088389715074,9.02645027236368,6.26614730652991,133.263080643403,135
 -70.7131133519,   43.0786753363, -37.4710, -198.00,-38.670678667422,3.28032193985153,9.02645691791393,6.26605168705998,133.263080643403,135
