 WAVE HEIGHT COMPUTATIONS FOR FLOOD INSURANCE STUDIES (WHAFIS VERSION 4.0G, 08_2007)
 Executed on: Thu Apr  2 11:05:20 2020
 Input file:  C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Kennebunkport\3_whafis\whafis4\YK-110.dat                                        
 Output file: C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Kennebunkport\3_whafis\whafis4\YK-110.out                                        
                                                              header                                                                
                                                     THIS IS A 100-YEAR CASE
                                       THE FOLLOWING NON-DEFAULT WIND SPEEDS ARE BEING USED
                                            WINDIF  56.14  WINDOF  56.14  WINDVH  60.00
                                                             PART1 INPUT
          IE      0.000     -3.521      1.000      1.000      9.022     11.370     15.230     56.140      0.012      0.000
          OF      1.000     -3.509      0.000      9.022      0.000      0.000      0.000      0.000      0.012      0.000
          OF      2.000     -3.497      0.000      9.022      0.000      0.000      0.000      0.000      0.012      0.000
          OF      3.300     -3.481      0.000      9.023      0.000      0.000      0.000      0.000      0.012      0.000
          OF      6.600     -3.441      0.000      9.024      0.000      0.000      0.000      0.000      0.012      0.000
          OF      9.800     -3.400      0.000      9.026      0.000      0.000      0.000      0.000      0.012      0.000
          OF     13.100     -3.360      0.000      9.027      0.000      0.000      0.000      0.000      0.012      0.000
          OF     16.400     -3.318      0.000      9.028      0.000      0.000      0.000      0.000      0.016      0.000
          OF     19.700     -3.253      0.000      9.029      0.000      0.000      0.000      0.000      0.020      0.000
          OF     23.000     -3.184      0.000      9.030      0.000      0.000      0.000      0.000      0.021      0.000
          OF     26.200     -3.116      0.000      9.031      0.000      0.000      0.000      0.000      0.021      0.000
          OF     29.500     -3.047      0.000      9.032      0.000      0.000      0.000      0.000      0.021      0.000
          OF     32.800     -2.978      0.000      9.034      0.000      0.000      0.000      0.000      0.021      0.000
          OF     36.100     -2.910      0.000      9.035      0.000      0.000      0.000      0.000      0.021      0.000
          OF     39.400     -2.841      0.000      9.036      0.000      0.000      0.000      0.000      0.021      0.000
          OF     42.700     -2.770      0.000      9.037      0.000      0.000      0.000      0.000      0.022      0.000
          OF     45.900     -2.695      0.000      9.039      0.000      0.000      0.000      0.000      0.023      0.000
          OF     49.200     -2.621      0.000      9.040      0.000      0.000      0.000      0.000      0.023      0.000
          OF     52.500     -2.546      0.000      9.042      0.000      0.000      0.000      0.000      0.023      0.000
          OF     55.800     -2.471      0.000      9.043      0.000      0.000      0.000      0.000      0.023      0.000
          OF     59.100     -2.396      0.000      9.045      0.000      0.000      0.000      0.000      0.023      0.000
          OF     62.300     -2.322      0.000      9.047      0.000      0.000      0.000      0.000      0.023      0.000
          OF     65.600     -2.247      0.000      9.048      0.000      0.000      0.000      0.000      0.023      0.000
          OF     68.900     -2.172      0.000      9.050      0.000      0.000      0.000      0.000      0.023      0.000
          OF     72.200     -2.097      0.000      9.052      0.000      0.000      0.000      0.000      0.023      0.000
          OF     75.500     -2.022      0.000      9.054      0.000      0.000      0.000      0.000      0.023      0.000
          OF     78.700     -1.947      0.000      9.056      0.000      0.000      0.000      0.000      0.023      0.000
          OF     82.000     -1.872      0.000      9.059      0.000      0.000      0.000      0.000      0.023      0.000
          OF     85.300     -1.798      0.000      9.062      0.000      0.000      0.000      0.000      0.023      0.000
          OF     88.600     -1.723      0.000      9.066      0.000      0.000      0.000      0.000      0.023      0.000
          OF     91.900     -1.648      0.000      9.068      0.000      0.000      0.000      0.000      0.023      0.000
          OF     95.100     -1.573      0.000      9.071      0.000      0.000      0.000      0.000      0.023      0.000
          OF     98.400     -1.498      0.000      9.074      0.000      0.000      0.000      0.000      0.023      0.000
          OF    101.700     -1.424      0.000      9.077      0.000      0.000      0.000      0.000      0.021      0.000
          OF    105.000     -1.359      0.000      9.080      0.000      0.000      0.000      0.000      0.018      0.000
          OF    108.300     -1.304      0.000      9.084      0.000      0.000      0.000      0.000      0.017      0.000
          OF    111.500     -1.249      0.000      9.087      0.000      0.000      0.000      0.000      0.017      0.000
          OF    114.800     -1.194      0.000      9.089      0.000      0.000      0.000      0.000      0.017      0.000
          OF    118.100     -1.140      0.000      9.092      0.000      0.000      0.000      0.000      0.017      0.000
          OF    121.400     -1.083      0.000      9.095      0.000      0.000      0.000      0.000      0.018      0.000
          OF    124.700     -1.024      0.000      9.097      0.000      0.000      0.000      0.000      0.018      0.000
          OF    128.000     -0.965      0.000      9.100      0.000      0.000      0.000      0.000      0.018      0.000
          OF    131.200     -0.906      0.000      9.104      0.000      0.000      0.000      0.000      0.018      0.000
          OF    134.500     -0.847      0.000      9.107      0.000      0.000      0.000      0.000      0.018      0.000
          OF    137.800     -0.789      0.000      9.110      0.000      0.000      0.000      0.000      0.018      0.000
          OF    141.100     -0.730      0.000      9.113      0.000      0.000      0.000      0.000      0.018      0.000
          OF    144.400     -0.671      0.000      9.116      0.000      0.000      0.000      0.000      0.018      0.000
          OF    147.600     -0.612      0.000      9.119      0.000      0.000      0.000      0.000      0.018      0.000
          OF    150.900     -0.553      0.000      9.122      0.000      0.000      0.000      0.000      0.018      0.000
          OF    154.200     -0.494      0.000      9.124      0.000      0.000      0.000      0.000      0.018      0.000
          OF    157.500     -0.435      0.000      9.127      0.000      0.000      0.000      0.000      0.018      0.000
          OF    160.800     -0.376      0.000      9.130      0.000      0.000      0.000      0.000      0.018      0.000
          OF    164.000     -0.317      0.000      9.133      0.000      0.000      0.000      0.000      0.018      0.000
          OF    167.300     -0.259      0.000      9.136      0.000      0.000      0.000      0.000      0.018      0.000
          OF    170.600     -0.200      0.000      9.139      0.000      0.000      0.000      0.000      0.018      0.000
          OF    173.900     -0.141      0.000      9.141      0.000      0.000      0.000      0.000      0.018      0.000
          OF    177.200     -0.082      0.000      9.144      0.000      0.000      0.000      0.000      0.018      0.000
          OF    180.400     -0.023      0.000      9.147      0.000      0.000      0.000      0.000     -0.002      0.000
          OF    183.700     -0.092      0.000      9.152      0.000      0.000      0.000      0.000      0.016      0.000
          IF    187.000      0.085      0.000      9.153      0.000      0.000      0.000      0.000      0.037      0.000
          IF    190.300      0.153      0.000      9.155      0.000      0.000      0.000      0.000      0.012      0.000
          IF    193.600      0.164      0.000      9.159      0.000      0.000      0.000      0.000      0.005      0.000
          IF    196.800      0.187      0.000      9.162      0.000      0.000      0.000      0.000      0.033      0.000
          IF    200.100      0.379      0.000      9.163      0.000      0.000      0.000      0.000     -0.010      0.000
          IF    203.400      0.124      0.000      9.170      0.000      0.000      0.000      0.000     -0.047      0.000
          IF    206.700      0.071      0.000      9.174      0.000      0.000      0.000      0.000      0.021      0.000
          IF    210.000      0.259      0.000      9.175      0.000      0.000      0.000      0.000      0.055      0.000
          IF    213.300      0.434      0.000      9.175      0.000      0.000      0.000      0.000      0.030      0.000
